22
0.000000;0.103291;1
0.050000;0.102398;1
0.100000;0.104694;1
0.150000;0.154116;1
0.200000;0.203907;1
0.250000;0.255330;1
0.300000;0.304046;1
0.350000;0.355094;1
0.400000;0.403491;1
0.450000;0.451098;1
0.500000;0.496700;1
0.000000;0.103291;1
0.500000;0.502398;1
1.000000;1.04694;1
1.500000;1.54116;1
2.000000;2.03907;1
2.500000;2.55330;1
3.000000;3.04046;1
3.500000;3.55094;1
4.000000;4.03491;1
4.500000;4.51098;1
5.000000;4.96700;1
